,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
294,2019 Toyota RAV4 LE,"36,110 mi.",Toyota of Boardman,4.8,(776 reviews),4.6,(444 reviews),"$29,990", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
295,2020 Toyota Tundra SR5,"21,884 mi.",Tansky Sawmill Toyota,4.6,(848 reviews),4.8,(66 reviews),"$46,460", Midnight Black Metallic , Graphite , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
296,2020 Toyota RAV4 LE,"21,689 mi.",Bernardi Toyota,4.7,"(1,113 reviews)",4.7,(166 reviews),"$31,471", Gray , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
297,2020 Toyota Camry SE,"21,047 mi.",Palm Beach Toyota,4.7,(689 reviews),4.8,(142 reviews),"$27,361", Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
298,2020 Toyota RAV4 XLE,"60,820 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.7,(166 reviews),"$28,248", Super White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
299,2019 Toyota RAV4 Limited,"13,446 mi.",Team Toyota,4.9,"(1,298 reviews)",4.6,(444 reviews),"$39,500", Blizzard Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded I-4 2.5 L/152
300,2021 Toyota Camry SE,"24,854 mi.",Team One Toyota,3.3,(19 reviews),4.8,(69 reviews),"$31,777", Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
301,2019 Toyota RAV4 LE,"23,987 mi.",Beck Toyota,4.9,"(3,239 reviews)",4.6,(444 reviews),"$33,799", Super White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
302,2021 Toyota Camry SE,"18,940 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.8,(69 reviews),"$29,701", Celestial Silver Metallic , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
303,2018 Toyota Camry SE,"45,364 mi.",Peter Boulware Toyota,4.6,"(1,239 reviews)",4.7,(781 reviews),"$25,219", Predawn Gray Mica , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
304,2020 Toyota Camry SE,"61,777 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.8,(142 reviews),"$24,330", Wind Chill Pearl , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
305,2020 Toyota 4Runner TRD Pro,"19,659 mi.",Koons Arlington Toyota,4.5,(583 reviews),4.8,(84 reviews),"$58,500", Army Green , Black / Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
306,2020 Toyota Camry LE,"16,188 mi.",Toyota Hyundai of Southern Maryland,4.7,(639 reviews),4.8,(142 reviews),"$32,000", Galactic Aqua , Macadamia , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
307,2021 Toyota Corolla LE,"19,357 mi.",Atlanta Toyota,4.6,(911 reviews),4.8,(74 reviews),"$24,980", Barcelona Red , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
308,2021 Toyota RAV4 Prime XSE,"12,119 mi.",Continental Toyota,4.8,"(2,619 reviews)",4.9,(39 reviews),"$67,955", Supersonic Red / Midnight Black Metallic , Black , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
309,2018 Toyota RAV4 XLE,"19,077 mi.",Autoland Toyota/Chrysler/Jeep/Dodge,4.7,"(1,186 reviews)",4.8,(770 reviews),"$32,992", Silver Sky Metallic , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
310,2020 Toyota C-HR LE,"17,065 mi.",Toyota Marin,4.9,"(3,807 reviews)",4.9,(28 reviews),"$29,900", Blizzard Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
311,2021 Toyota Corolla LE,"13,196 mi.",Cavender Toyota,4.6,(774 reviews),4.8,(74 reviews),"$28,891", Classic Silver , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
312,2019 Toyota RAV4 LE,"20,105 mi.",Corwin Toyota of Fargo,4.6,"(1,230 reviews)",4.6,(444 reviews),"$32,219", Super White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
313,2021 Toyota Tacoma SR,"19,390 mi.",Freeway Toyota of Hanford,4.5,(149 reviews),4.8,(85 reviews),"$34,894", Magnetic Gray Metallic , Cement , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,2.7L I4 16V MPFI DOHC
314,2021 Toyota RAV4 LE,"18,273 mi.",Big Two Toyota of Chandler,4.0,(339 reviews),4.8,(102 reviews),"$37,930", White , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
315,2020 Toyota Camry LE,"19,432 mi.",Team Toyota of Princeton,4.7,"(2,035 reviews)",4.8,(142 reviews),"$27,875", SILVER METALLIC , FA20 , – ,Gasoline ,8 Speed Elect Controlled Auto Transmission w/Inte.,2.5L
316,2021 Toyota Tacoma SR,"17,029 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.8,(85 reviews),"$32,951", Gray , Cement , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,2.7L I4 16V MPFI DOHC
317,2018 Toyota RAV4 Hybrid XLE,"45,548 mi.",Toyota of Lake City,4.0,(72 reviews),4.8,(115 reviews),"$37,000", Magnetic Gray Metallic , Black , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid
318,2019 Toyota Corolla SE,"11,645 mi.",Ira Toyota of Danvers,4.4,"(2,636 reviews)",4.8,(167 reviews),"$23,600", Classic Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
319,2020 Toyota RAV4 LE,"24,821 mi.",Ardmore Toyota,4.8,"(1,013 reviews)",4.7,(166 reviews),"$32,416", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
320,2021 Toyota Corolla LE,"32,299 mi.",Brent Brown Toyota,4.6,"(5,683 reviews)",4.8,(74 reviews),"$27,990", White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
321,2019 Toyota Mirai Base,"36,749 mi.",Stevens Creek Toyota,4.4,(403 reviews),2.5,(3 reviews),"$19,995", Black , – , Front-wheel Drive ,Electric ,1-Speed Automatic,Electric
322,2020 Toyota Camry LE,"35,595 mi.",Findlay Toyota Prescott,4.8,(573 reviews),4.8,(142 reviews),"$27,991", Predawn Gray Mica , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
323,2021 Toyota Tacoma SR5,"15,009 mi.",AutoFair Toyota,4.1,(470 reviews),4.8,(85 reviews),"$35,535", Midnight Black , Cement , Four-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC
324,2020 Toyota Tundra SR5,"19,627 mi.",Dublin Toyota,4.4,(135 reviews),4.8,(66 reviews),"$49,788", Super White , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
325,2019 Toyota RAV4 LE,"23,513 mi.",Right Toyota,4.6,"(1,811 reviews)",4.6,(444 reviews),"$25,999", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
326,2017 Toyota Prius Prime Premium,"48,356 mi.",Cabe Toyota,4.8,(419 reviews),4.8,(85 reviews),"$31,488", Hypersonic Red , Black , Front-wheel Drive ,Hybrid ,Automatic CVT,1.8L I4 16V MPFI DOHC Hybrid
327,2021 Toyota Corolla LE,"40,231 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
328,2019 Toyota Corolla SE,"20,253 mi.",Toyota of Keene,4.6,(113 reviews),4.8,(167 reviews),"$24,995", Black Sand Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
329,2018 Toyota RAV4 XLE,"37,956 mi.",Toyota of Lincolnwood,4.0,(633 reviews),4.8,(770 reviews),"$26,688", Super White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
330,2022 Toyota Corolla LE,"13,424 mi.",Cavender Toyota,4.6,(774 reviews),5.0,(2 reviews),"$27,991", Black Sand Pearl , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
331,2022 Toyota Sienna XSE 7 Passenger,"11,451 mi.",Toyota of Plano,4.8,"(5,524 reviews)",4.8,(3 reviews),"$63,103", Midnight Black Metallic , – , Front-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
332,2017 Toyota Camry LE,"12,977 mi.",O'Brien Toyota of Peoria,4.6,(411 reviews),4.7,(464 reviews),"$27,000", Ruby Flare Pearl , Almond , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
333,2021 Toyota Corolla Nightshade,"23,529 mi.",Fitzgerald Toyota Chambersburg,4.8,(750 reviews),4.8,(74 reviews),"$28,488", White , White , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC
334,2019 Toyota 4Runner Limited,"38,005 mi.",Longo Toyota of Prosper,4.9,(828 reviews),4.8,(189 reviews),"$43,991", Nautical Blue Metallic , Black Graphite , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
335,2020 Toyota Corolla LE,"13,055 mi.",Sloane Toyota of Philadelphia,4.9,"(2,373 reviews)",4.7,(233 reviews),"$24,421", CELESTITE , Light Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
336,2019 Toyota Camry SE,"31,621 mi.",Toyota of Rockwall,4.7,"(4,226 reviews)",4.8,(309 reviews),"$30,325", Ruby Flare Pearl , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
337,2020 Toyota RAV4 XLE,"11,205 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.7,(166 reviews),"$38,481", Blueprint , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
338,2020 Toyota Tacoma SR5,"20,125 mi.",Kendall Toyota,4.6,"(1,399 reviews)",4.7,(123 reviews),"$35,992", Black , Black , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC
339,2020 Toyota Camry XSE,"18,384 mi.",Germain Toyota,4.7,"(2,155 reviews)",4.8,(142 reviews),"$31,994", Wind Chill Pearl , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
340,2018 Toyota RAV4 XLE,"14,822 mi.",Brunswick Auto Mart,4.6,"(2,190 reviews)",4.8,(770 reviews),"$29,760", Silver Sky Metallic , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
341,2020 Toyota RAV4 LE,"21,863 mi.",Gettel Toyota of Lakewood,4.7,"(2,488 reviews)",4.7,(166 reviews),"$29,897", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic,Regular Unleaded I-4 2.5 L/152
342,2017 Toyota Tacoma Limited,"49,560 mi.",AutoNation Toyota Pinellas Park,4.6,"(2,281 reviews)",4.6,(388 reviews),"$33,998", Silver Sky Metallic , – , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V PDI DOHC
343,2020 Toyota 4Runner SR5,"46,419 mi.",Courtesy Toyota of Brandon,4.5,"(1,159 reviews)",4.8,(84 reviews),"$40,594", Classic Silver Metallic , Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
344,2021 Toyota Highlander XLE,"13,976 mi.",Beaver Toyota Cumming,4.8,"(1,209 reviews)",4.9,(93 reviews),"$45,992", Moon Dust , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
345,2021 Toyota RAV4 Prime XSE,"13,232 mi.",Rodland Toyota,4.8,"(1,678 reviews)",4.9,(39 reviews),"$65,998", Supersonic Red / Midnight Black Metallic , Black , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
346,2021 Toyota RAV4 LE,"23,142 mi.",Acton Toyota of Littleton,4.8,"(3,682 reviews)",4.8,(102 reviews),"$32,892", White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
347,2020 Toyota RAV4 XLE,"65,900 mi.",Don McGill Toyota of Houston,4.4,(962 reviews),4.7,(166 reviews),"$31,399", Magnetic Gray , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
348,2020 Toyota Camry SE,"34,453 mi.",Palm Beach Toyota,4.7,(689 reviews),4.8,(142 reviews),"$27,608", Galactic Aqua , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
349,2019 Toyota RAV4 LE,"20,151 mi.",Ira Toyota of Hyannis,4.7,(796 reviews),4.6,(444 reviews),"$29,560", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
350,2019 Toyota 4Runner SR5 Premium,"21,590 mi.",Mountain States Toyota,4.8,"(3,489 reviews)",4.8,(189 reviews),"$42,498", Black , Black , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
351,2020 Toyota RAV4 LE,"14,707 mi.",Clearwater Toyota,4.7,"(1,019 reviews)",4.7,(166 reviews),"$27,998", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
352,2019 Toyota RAV4 XLE,"32,637 mi.",Prestige Toyota of Ramsey,4.6,"(3,133 reviews)",4.6,(444 reviews),"$31,795", Super White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
353,2019 Toyota RAV4 LE,"14,509 mi.",Tansky Sawmill Toyota,4.6,(848 reviews),4.6,(444 reviews),"$32,269", Silver Sky Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
354,2019 Toyota RAV4 LE,"38,597 mi.",Burnsville Toyota,4.8,(948 reviews),4.6,(444 reviews),"$34,343", Super White , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
355,2021 Toyota Corolla LE,"20,197 mi.",Sloane Toyota of Philadelphia,4.9,"(2,373 reviews)",4.8,(74 reviews),"$24,964", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
356,2021 Toyota RAV4 LE,"12,712 mi.",Nashville Toyota North,4.4,(226 reviews),4.8,(102 reviews),"$34,782", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
357,2022 Toyota 4Runner TRD Pro,"10,120 mi.",Passport Toyota,4.6,(399 reviews),,,"$60,000", Lime , Black / Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
358,2021 Toyota RAV4 XLE Premiu,"10,928 mi.",Toyota of Pharr,4.6,(257 reviews),4.8,(102 reviews),"$39,000", SILVER SKY METALLIC , EA10 , – ,Gasoline ,8 SPEED AUTOMATIC TRANSMISSION,2.5L
359,2021 Toyota Corolla LE,"12,112 mi.",Burnsville Toyota,4.8,(948 reviews),4.8,(74 reviews),"$28,479", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
360,2020 Toyota RAV4 LE,"47,675 mi.",Camelback Toyota,4.3,(793 reviews),4.7,(166 reviews),"$29,664", White , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
361,2020 Toyota RAV4 LE,"16,630 mi.",Irwin Automotive Group,4.8,"(1,693 reviews)",4.7,(166 reviews),"$30,775", Gray , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
362,2021 Toyota RAV4 XLE,"12,609 mi.",Rogers Toyota of Hermiston,5.0,(1 review),4.8,(102 reviews),"$35,895", Ruby Flare Pearl , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
363,2021 Toyota RAV4 LE,"41,256 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$30,000", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
364,2019 Toyota Camry XSE,"21,001 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(309 reviews),"$37,585", Wind Chill Pearl / Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
365,2021 Toyota Tundra SR5,"39,525 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.9,(32 reviews),"$44,891", 39525 , Graphite , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
366,2021 Toyota Tundra SR5,"18,995 mi.",Camelback Toyota,4.3,(793 reviews),4.9,(32 reviews),"$50,850", Voodoo Blue , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
367,2018 Toyota 4Runner Limited 4WD,"55,920 mi.",Longo Toyota of Prosper,4.9,(828 reviews),4.8,(253 reviews),"$41,571", White , Black Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
368,2020 Toyota Corolla SE,"24,437 mi.",Advantage Toyota Valley Stream,4.5,"(2,870 reviews)",4.7,(233 reviews),"$23,698", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC
369,2019 Toyota RAV4 XLE Premium,"36,120 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.6,(444 reviews),"$34,400", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
370,2021 Toyota Highlander XSE,"16,424 mi.",Toyota of Fayetteville,4.8,(522 reviews),4.9,(93 reviews),"$50,000", Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
371,2018 Toyota RAV4 LE,"32,388 mi.",Acton Toyota of Littleton,4.8,"(3,682 reviews)",4.8,(770 reviews),"$26,752", White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
372,2020 Toyota RAV4 LE,"16,547 mi.",Sloane Toyota of Glenside,4.9,"(2,840 reviews)",4.7,(166 reviews),"$31,773", Black , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
373,2018 Toyota RAV4 XLE,"47,915 mi.",West Herr Toyota of Orchard Park,4.8,(729 reviews),4.8,(770 reviews),"$27,947", Super White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
374,2021 Toyota Corolla LE,"41,852 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
375,2019 Toyota Camry LE,"72,396 mi.",Sheehy Toyota of Laurel,3.6,(20 reviews),4.8,(309 reviews),"$22,991", Midnight Black Metallic , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
376,2021 Toyota RAV4 XLE Premium,"17,430 mi.",Peter Boulware Toyota,4.6,"(1,239 reviews)",4.8,(102 reviews),"$38,609", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
377,2020 Toyota Camry XSE,"17,582 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(142 reviews),"$31,823", Wind Chill Pearl , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
378,2019 Toyota Corolla SE,"61,570 mi.",Fred Anderson Toyota of Asheville,4.0,(382 reviews),4.8,(167 reviews),"$22,232", Slate Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
379,2021 Toyota Tundra Limited,"15,207 mi.",Toyota of Bowie,4.5,(478 reviews),4.9,(32 reviews),"$54,845", Midnight Black Metallic , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
380,2021 Toyota Corolla LE,"10,473 mi.",Shottenkirk Toyota of Weatherford,4.2,"(1,633 reviews)",4.8,(74 reviews),"$26,776", Blueprint , Moonstone , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
381,2020 Toyota RAV4 XLE,"65,743 mi.",Dolan Toyota,4.6,"(1,291 reviews)",4.7,(166 reviews),"$32,777", Ice , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
382,2018 Toyota RAV4 XLE,"34,169 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(770 reviews),"$27,569", Magnetic Gray Metallic , Ash , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
383,2021 Toyota Camry SE,"60,939 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.8,(69 reviews),"$26,156", Celestial Silver Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
384,2022 Toyota Highlander Hybrid Platinum,"1,187 mi.",Smart Motors,4.6,(829 reviews),5.0,(2 reviews),"$69,985", Blueprint , Beige , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
385,2021 Toyota Corolla LE,"42,473 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", Classic Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
386,2021 Toyota 4Runner SR5 Premium,"14,490 mi.",Sand Mountain Toyota,4.9,(256 reviews),4.9,(42 reviews),"$45,459", Blue , Black / Graphite , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
387,2020 Toyota RAV4 LE,"18,431 mi.",Ira Toyota of Danvers,4.4,"(2,636 reviews)",4.7,(166 reviews),"$30,900", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
388,2020 Toyota 4Runner SR5,"16,658 mi.",AutoNation Toyota Las Vegas,4.6,"(2,035 reviews)",4.8,(84 reviews),"$40,998", Magnetic Gray Metallic , – , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
389,2018 Toyota RAV4 XLE,"23,564 mi.",Nalley Toyota Stonecrest,4.5,(437 reviews),4.8,(770 reviews),"$31,200", Black Currant Metallic , Cinnamon , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
390,2021 Toyota Corolla LE,"12,167 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(74 reviews),"$24,734", Black Sand Pearl , Macadamia , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
391,2021 Toyota Camry XSE,"17,740 mi.",Toyota of the Shoals,4.7,(71 reviews),4.8,(69 reviews),"$38,988", Black , Gray , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
392,2021 Toyota RAV4 LE,"46,442 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$29,599", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
393,2021 Toyota RAV4 XLE Premium,"5,318 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.8,(102 reviews),"$38,981", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
394,2021 Toyota Corolla LE,"24,039 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,781", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
395,2021 Toyota Corolla LE,"22,698 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,981", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
396,2018 Toyota RAV4 LE,"40,254 mi.",Beaver Toyota Cumming,4.8,"(1,209 reviews)",4.8,(770 reviews),"$26,992", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
397,2021 Toyota 4Runner Trail,"13,100 mi.",Stone Mountain Toyota,4.3,(926 reviews),4.9,(42 reviews),"$49,830", Army Green , Redwood , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
398,2019 Toyota RAV4 XLE,"18,832 mi.",Groove Toyota,4.7,"(1,043 reviews)",4.6,(444 reviews),"$35,190", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
399,2021 Toyota Corolla LE,"12,112 mi.",Burnsville Toyota,4.8,(948 reviews),4.8,(74 reviews),"$28,479", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
400,2020 Toyota RAV4 LE,"47,675 mi.",Camelback Toyota,4.3,(793 reviews),4.7,(166 reviews),"$29,664", White , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
401,2020 Toyota RAV4 LE,"16,630 mi.",Irwin Automotive Group,4.8,"(1,693 reviews)",4.7,(166 reviews),"$30,775", Gray , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
402,2021 Toyota RAV4 XLE,"12,609 mi.",Rogers Toyota of Hermiston,5.0,(1 review),4.8,(102 reviews),"$35,895", Ruby Flare Pearl , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
403,2021 Toyota RAV4 LE,"41,256 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$30,000", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
404,2019 Toyota Camry XSE,"21,001 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(309 reviews),"$37,585", Wind Chill Pearl / Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
